V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
0.062166616,-0.005689995,-0.410482867,-0.166111975,0.03990907,0.017658195,0.003211379,0.164072931,-0.068398099,-0.068958074,-0.296546378,0.247179315,0.141824547,0.125843585,0.274742725,-0.13839736,-0.103975793,-0.034707877,-0.268829772,0.019813778,0.115768157,0.032201889,0.19986652,0.104889091,-0.093304975,0.156673575,-0.021895473,0.157120896,0.22176377
-0.36365172,0.139684137,0.214287269,-0.249408094,0.168255769,0.188894407,0.272747293,-0.419099793,-0.308602502,-0.254816459,0.415999258,-0.000344299,0.006873826,0.347002196,-0.030259606,-0.482604145,0.062520732,-0.248235795,0.068993918,0.174891931,-0.0400952,-0.29561506,0.151604041,0.090375421,-0.151397775,0.128813921,-0.006947915,-0.182575214,0.281509977
0.311731931,-0.376934264,-0.460163365,-0.250933423,0.244921578,0.012259319,-0.033951368,0.166928393,-0.407898435,-0.251928273,0.095442532,-0.1595701,-0.072558682,-0.402509859,-0.25559157,0.173370127,-0.42703368,0.172866402,-0.040688417,0.142044718,0.085259152,-0.037590187,0.264119298,0.101007564,-0.022135809,0.284083769,-0.274658928,0.160872978,-0.1935701
-0.542783152,0.117017298,0.061462732,-0.369657095,0.154992915,-0.257905443,-0.07447579,-0.147595836,0.107922179,0.008953146,-0.151097645,-0.332469762,-0.105417018,-0.06002573,0.063032959,-0.138507609,-0.139254852,-0.151959649,-0.016430911,0.320919088,-0.266629222,-0.117045835,-0.123407864,-0.110350395,0.114718609,0.101607679,0.031344726,-0.201626889,-0.058764937
-0.41160354,0.050647571,-0.033473216,-0.18298119,-0.17355895,-0.063477447,0.048867287,-0.028767882,-0.084784327,0.311436639,-0.225756188,0.360628542,-0.179054978,0.291629339,-0.090450803,-0.355727199,0.047183645,-0.110590252,0.094132348,-0.160963233,-0.106916041,-0.043402743,-0.10188199,0.148409154,0.222825472,0.062054214,-0.114041835,-0.114857065,0.040595514
-0.038172565,-0.327428739,0.224707241,0.16048402,-0.084213881,0.130139885,0.076881626,0.100818165,0.115489317,0.015742057,0.08340256,-0.037979111,-0.199342272,0.190963419,-0.178975073,-0.183589745,-0.043694713,-0.125182124,0.417954439,-0.022335911,-0.15684227,-0.260028275,0.433632006,-0.234766425,-0.057335424,-0.139684284,0.019644679,0.117877241,0.344984524
-0.119207474,0.03951911,0.305336437,-0.024900899,0.045891368,-0.043352956,0.193032485,-0.141079604,0.04598245,-0.122258186,0.094652839,-0.326710017,-0.092468019,-0.362023221,-0.030990584,-0.317913225,-0.013034799,-0.107773193,-0.397191809,-0.297392521,-0.221860474,-0.056472639,-0.194222054,0.05942981,0.209635685,-0.109476959,-0.050749304,-0.277667448,-0.038257442
-0.184885626,0.188528522,0.324873745,0.006389092,0.187838924,-0.057685688,-0.174949551,0.352830088,0.080962782,0.160041992,0.005769994,0.234008031,0.221130575,0.148388209,0.354477589,0.038991062,0.33387328,0.268438399,0.166348915,-0.167570604,-0.028872116,0.0739894,0.207327586,-0.232024326,0.028002408,0.172702454,-0.355432045,-0.020365948,0.292580663
0.01799727,0.015603702,-0.492690846,-0.341804965,0.205930716,-0.138463577,-0.172425629,0.315401093,-0.050636954,0.166177622,-0.194541743,-0.165126177,-0.169026649,-0.153602848,-0.236295761,-0.430371349,-0.146376049,0.11369904,0.308547771,-0.178642815,-0.250239861,-0.309939482,-0.249875636,-0.060765499,-0.164221815,0.067413629,-0.200707045,-0.098227406,-0.171058039
-0.151955462,-0.046890578,-0.186039723,-0.10683321,-0.298550271,-0.436109029,-0.340714961,-0.258744573,-0.061238128,0.015347871,0.04546634,-0.066984715,-0.251047374,-0.371348732,-0.091268993,0.285375543,-0.080750054,0.11041763,-0.215924855,0.070265576,-0.148740221,0.371152395,0.025469169,0.045964089,-0.287923553,-0.103557499,0.280936592,0.208352547,-0.048227968
0.220100979,-0.093841798,-0.019127399,-0.177435671,-0.118997292,0.383103356,0.092074776,0.432002025,-0.054293573,0.191773295,0.386403632,-0.207091167,0.462130534,-0.01701874,0.127194867,-0.183342978,0.04271205,-0.134207745,-0.009071517,-0.369490919,0.039664762,0.239933234,0.081232771,-0.13480647,-0.168177407,-0.048483413,0.111836199,-0.290509394,0.330335018
0.173442485,0.02287819,-0.180515104,0.131127955,-0.012298763,-0.022362829,-0.208514489,0.237880137,0.116429831,0.025369118,-0.064805642,-0.043945302,0.079075065,-0.569909433,0.535693011,-0.004435575,0.309605519,-0.040442593,0.038212109,0.311172849,0.170800655,-0.264119193,-0.284189692,0.164026665,-0.177832724,0.056302347,-0.29223044,0.311182492,-0.132732096
-0.281009489,-0.304947976,-0.49133973,-0.07933593,0.448405393,0.115687224,0.214990549,-0.024884367,-0.250350825,-0.179962601,0.195181769,0.337979938,0.111259332,0.142184343,-0.367225449,-0.149467616,-0.203857339,-0.175650511,-0.266434813,-0.136510782,0.022167724,0.24645178,0.125395459,-0.165679942,0.020559401,0.085369419,0.005056824,-0.025928609,-0.1227506
-0.196309397,-0.419106714,0.000757713,-0.177208237,-0.456312332,-0.158671427,0.013985411,-0.092984945,0.202885937,-0.276315583,0.096778018,-0.014798701,-0.169933569,-0.012228264,0.479063834,0.070177298,0.283822231,-0.092269658,-0.083068864,0.189674206,0.141265278,0.44494399,-0.04561676,0.097032404,-0.166441534,0.224135588,-0.080884756,-0.106198163,-0.124265275
-0.160951833,0.145385656,-0.23922564,-0.04516774,-0.100715055,0.248368866,0.402250264,0.043716609,0.338715697,-0.125233497,0.096738629,0.135821388,0.033718498,-0.141875682,-0.126944365,0.002783826,-0.009684414,-0.152836962,0.291805975,0.078538305,0.074164867,0.05256624,0.326191701,0.255428577,0.023916433,0.078053273,0.228663849,0.179383233,-0.082309384
0.199114423,-0.411723261,0.187365884,0.172533726,0.045650333,-0.191522847,-0.288482571,-0.154410799,0.088994364,-0.006840979,-0.087809372,-0.136811929,0.178654521,0.242682413,0.096054714,-0.370304704,-0.166324712,0.277767752,0.332358342,-0.031810916,0.068743481,-0.333459021,-0.059569045,-0.238491104,-0.043798639,-0.144187715,-0.021760779,0.018476448,-0.322299777
0.050319426,-0.250351627,0.256480032,0.010479631,0.181289957,0.057569633,0.013422884,-0.161180423,0.070648064,0.001882986,-0.148438179,0.236844578,0.13672531,0.045941132,-0.299985382,-0.165519036,0.099885538,-0.024460979,0.244095226,0.16077411,0.142673659,0.097372926,0.340046229,-0.269836282,-0.077893996,-0.064261656,0.125340204,0.430146633,-0.153667045
-0.286645237,0.142668741,-0.229334579,0.112119993,0.145442337,-0.219251616,0.017231765,-0.129539257,0.165378363,-0.101178174,-0.316801591,-0.234753242,-0.023342821,0.189301879,0.206545526,0.338184345,0.043148322,0.027551257,0.042157354,0.065017686,-0.043884803,-0.265913008,-0.274252454,-0.309619844,0.056307918,0.063791989,0.122872403,0.096386527,-0.163513116
-0.060334789,0.164874584,0.399333298,-0.247372328,-0.196044793,-0.264614705,0.164193374,-0.38380798,-0.134306458,0.309863309,0.155843643,0.126795456,-0.115058371,0.327579929,-0.107879223,0.046949433,-0.233133273,-0.141180049,-0.091146472,-0.090738502,-0.170795844,-0.172383667,-0.153887681,-0.111335833,-0.135282703,0.011078956,-0.005904651,-0.16480238,0.050994895
-0.266215828,0.048604775,-0.077656838,0.136117929,0.109138258,-0.446973917,-0.241747814,0.106558096,-0.110062461,0.097105871,0.26935678,-0.187168431,0.095934987,-0.235876185,-0.165094784,-0.227437001,-0.097711419,-0.209911408,0.00664693,-0.267342046,-0.015397291,0.405516175,-0.321165791,0.160728753,0.158536463,-0.070066198,-0.37987554,-0.2005119,-0.008181197
0.25606236,-0.138706632,-0.037923644,0.103279868,0.09307404,0.048461143,0.189238097,0.053030919,0.001096862,-0.062584011,0.075565741,0.107003597,-0.278974451,-0.20700412,0.294706674,0.402328288,0.052813175,-0.009534608,0.021947045,-0.068862043,-0.177956469,0.543996154,0.21121141,0.096323876,0.246211019,0.216553067,-0.190164319,0.212167267,0.07687727
0.34256223,-0.003625476,-0.174185258,-0.039385798,-0.244693865,-0.06688836,0.055696574,0.177489019,0.124422452,-0.111618782,-0.274342742,-0.190865779,-0.06949737,-0.33565115,-0.053289565,-0.191418175,0.269320451,0.221348825,0.138668378,-0.144348174,-0.0769513,-0.031451273,-0.065978504,-0.019556798,0.052710738,-0.140251928,0.243778576,-0.157712912,-0.006040549
-0.210083601,0.100126244,0.374525318,-0.171014189,-0.147466037,0.077054959,-0.231739881,-0.026264509,-0.343350455,-0.283961918,-0.198499343,-0.170150299,0.149925986,0.201398292,0.016547624,0.207651074,-0.266057136,-0.30159832,-0.180859824,-0.133075362,-0.036910786,0.246461863,-0.371028498,-0.101509461,-0.280161268,-0.00563555,0.134937292,-0.253007365,-0.13691864
0.219574873,0.084160143,-0.349303093,-0.126984025,-0.008904669,0.165771423,-0.292768216,-0.042054435,0.09225975,0.16604314,-0.224425595,-0.035199983,-0.078360537,-0.171706212,0.29064105,-0.317390495,-0.050478649,-0.151424972,-0.071798172,0.29710561,0.139933319,0.040027952,0.120410022,0.138610625,0.447956516,0.222933331,0.13410518,0.067266955,0.076147817
0.159476072,-0.25982938,-0.044411592,-0.17598269,0.280357466,-0.050705608,-0.054038635,0.241180762,-0.147473292,-0.1418764,-0.010402163,-0.017721323,0.323464752,-0.295876634,0.156429435,-0.075936557,-0.065346204,0.017625928,-0.087100561,0.145298528,-0.004443139,-0.316411213,0.05532621,0.111165331,0.189346397,-0.427572757,0.154193382,0.221035396,-0.376240468
0.05311876,-0.120457902,0.127194771,-0.136936243,0.099863401,0.302922283,-0.052505913,0.011554682,0.31765377,-0.32928605,-0.008153783,-0.348970126,0.093785905,0.207737494,-0.300839857,0.029786399,-0.224498306,-0.025189929,-0.340613404,-0.080829275,0.046159886,-0.043938765,-0.168371277,0.213201141,0.107563882,-0.389986375,0.183811913,-0.130097229,-0.493111948
-0.077356753,-0.300598135,-0.062094125,0.162733739,-0.324124611,-0.1208343,0.110298484,-0.327063281,-0.013360856,-0.222633739,0.399735528,0.048577189,-0.008216738,-0.281057535,-0.269527635,-0.007363523,0.144228409,0.177054248,-0.081292442,0.155898489,0.214205266,-0.084874209,-0.081851421,0.144009037,0.250274043,-0.161122271,0.238777061,0.309822324,-0.051116249
0.007825036,0.153468643,-0.010407589,0.058891085,0.067032529,0.212185725,0.183765709,-0.388623169,-0.130623363,0.094275569,-0.045742166,-0.022611111,-0.000218153,0.346641842,-0.430094634,-0.356510815,-0.158859206,0.008110884,-0.260834523,0.124672479,0.030246712,-0.48569747,-0.112782149,-0.079905164,-0.285207728,-0.066492475,0.360826366,-0.143651387,0.265809777
0.208598551,0.224286462,-0.111093766,0.032161867,-0.233720754,0.221296332,-0.195026473,-0.221179741,-0.171139774,-0.084653079,-0.122691871,0.190213936,-0.092707767,-0.372045446,0.148615789,0.320531997,0.187000318,0.062434883,0.279944107,0.085423324,-0.065549061,-0.150670907,-0.380129352,0.164030952,0.007575469,0.170918747,0.257930368,-0.124369813,-0.156808446
0.118559608,-0.05711506,0.210256338,0.154279175,0.00144469,0.23880841,0.172995252,0.350810109,0.0495936,0.02489068,-0.116345521,0.343786506,0.181440282,0.291275497,-0.227116146,0.007218193,-0.036599847,-0.337672383,-0.35914825,-0.14717361,0.05086186,-0.053242829,0.065234329,0.163834477,-0.048607986,0.106543559,-0.265374919,-0.257454362,0.143260537
0.067967084,0.11666641,0.566417754,0.232080484,0.061330371,-0.245996031,-0.288492466,0.139576715,0.119576634,0.092241362,0.055979564,-0.102156193,0.258700791,-0.055642965,0.122432194,-0.151670406,0.183399121,-0.057207082,0.071457873,-0.129193324,-0.142816639,-0.358449679,-0.098230606,0.205407233,-0.218875565,-0.238325596,-0.201672783,-0.126787318,0.09422788
-0.127224604,0.088771875,0.09692136,-0.004108933,-0.159436774,-0.322352006,0.200977229,-0.143549433,-0.070321462,-0.155420528,-0.154792238,-0.0404513,-0.099626521,-0.061421171,-0.221190444,-0.175970875,0.227975735,-0.095701463,0.247173609,0.057402709,-0.162293241,-0.351318636,-0.230680849,-0.156183527,-0.32050471,-0.154721901,0.02982129,-0.088722824,0.017141266
0.192708031,0.224215316,0.185935345,0.162361622,0.077238852,-0.12784168,-0.198058158,0.204976122,0.160911012,0.111955823,-0.363648087,-0.406281837,0.017937701,-0.076008436,-0.002231152,0.169993314,-0.515785679,-0.202112927,-0.378189071,0.192745345,-0.138747898,-0.148075809,0.137359154,0.225186766,-0.196280268,-0.211840375,-0.191131863,-0.0783492,0.095621726
0.233595736,0.379210622,0.197839526,-0.40238019,0.507276256,0.102636122,0.075229739,0.110589532,-0.187100786,-0.135078661,0.100443305,0.436709148,-0.370144504,-0.312177494,0.277751518,-0.375472314,-0.16871891,0.133622697,0.051810604,0.025285633,0.196755164,-0.099867113,-0.08309522,0.124851268,-0.118372888,-0.070608065,-0.03125206,-0.055509181,-0.119183204
-0.318928284,0.153370888,-0.5304058,-0.306658338,-0.007227247,-0.035568261,-0.094287397,0.031573855,0.074397445,0.142928405,-0.050656253,0.128572631,-0.03170662,-0.354335922,-0.154996235,0.246341767,0.106598439,-0.174504788,-0.251234612,-0.146740153,0.088941058,-0.198856875,-0.378565098,0.128261972,-0.208944336,-0.111579979,-0.015654713,-0.307047277,0.386584048
-0.013603827,0.101415192,-0.034728317,-0.143727936,-0.157471146,0.031645111,-0.128645987,-0.019412538,0.026037592,-0.122919939,-0.389081151,0.497389786,0.253441471,0.071094225,-0.075429836,0.426184373,-0.135869072,0.064092538,-0.173363845,0.047370051,-0.023907511,-0.133946484,-0.134903013,0.031915124,0.088647046,-0.293242652,0.360975509,0.178711906,-0.189359085
0.221384579,0.266373592,-0.417799187,-0.101121244,0.087439487,-0.030049954,0.221309248,0.00324113,-0.22373804,0.052333825,-0.163724055,-0.336999724,0.049871286,-0.194515218,-0.576475386,-0.086588716,0.005896442,-0.076219257,0.161305017,0.198263731,-0.118110647,0.016371486,-0.026755104,0.045308692,-0.019912436,0.182781395,-0.15382725,-0.002931333,0.140746698
0.082645506,0.189494347,0.326321536,-0.326290769,0.077884046,-0.161069757,-0.324820741,0.156982042,-0.344272792,0.020030217,0.148785818,0.136532616,-0.220516109,0.103575924,-0.305739861,-0.322439831,0.140348697,0.065879579,-0.211372636,-0.17371689,-0.011233645,0.296219211,-0.020015395,-0.072617174,0.130402245,-0.050007964,0.174553049,-0.337650649,0.007613935
-0.017803644,0.02685842,0.011733223,0.095442152,-0.223880843,-0.493525232,-0.098438095,-0.121268879,0.155175641,0.123979932,-0.066266689,-0.174439939,-0.240289534,-0.078666867,0.385301507,0.485860793,0.077365704,0.056074282,0.193635952,0.128440521,-0.154110524,0.077728186,0.186060048,0.030018961,-0.05765391,-0.256339872,-0.100867438,-0.25702617,-0.085461595
-0.046543151,-0.187594699,0.091684283,-0.199071229,-0.289978923,0.098531527,-0.236646287,-0.217034189,-0.158533524,-0.086266992,0.156979213,-0.062596488,-0.400280866,-0.019250433,-0.227630254,-0.035659872,-0.263847156,0.108127821,0.1010442,0.032427152,-0.381283551,0.123967232,0.16917838,-0.146761891,0.305240298,0.290923324,-0.175842854,-0.196685688,-0.35182424
0.468540206,-0.149914769,-0.422333009,-0.016964092,-0.17789482,0.15604005,0.026423265,0.002245554,0.289495222,-0.423317699,0.223064551,0.054525591,0.027375399,-0.127781662,0.062931854,0.186869148,0.286863601,-0.433676672,-0.039291095,-0.184610166,-0.188743768,-0.106348815,-0.205584905,-0.089387161,-0.072509717,-0.047131415,-0.039747824,-0.287370705,0.318617187
-0.20110425,-0.060381446,0.056860732,0.16714587,-0.019566544,-0.27561849,-0.0246098,-0.068850961,0.37245573,0.446253,-0.168638381,0.354360982,-0.070732983,-0.190614113,0.23943923,0.00811611,0.112448446,0.111479076,-0.015617065,0.126032203,0.239505142,0.158747079,0.00618227,0.323894808,0.17075991,0.214506408,0.217703855,-0.224476322,0.335107688
-0.163933279,-0.28625797,0.113205956,0.076279473,0.311136575,-0.067095568,0.444480617,0.15288065,0.037531339,-0.075750236,-0.116716021,-0.305898234,-0.375681944,-0.032055591,0.084149543,0.01834281,0.495210019,0.560503323,0.172778629,0.108919654,0.189766741,-0.173660484,-0.278927029,-0.197219833,0.362211428,-0.252479635,0.252869138,0.422643868,-0.450551165
-0.320721539,0.109989455,-0.340932383,0.159300042,0.036178052,0.427281894,0.041106239,-0.147427188,-0.036586277,-0.377375381,0.370393629,0.066119616,0.226220367,0.235304036,-0.050868832,-0.065210203,-0.126583103,0.118872927,-0.051083743,0.037434056,0.015501527,0.176838893,0.077945257,0.149465193,0.032477406,-0.234145527,-0.00216609,-0.543977954,-0.436835844
-0.103147701,0.056761682,0.044652628,-0.037183832,-0.253829017,0.161469739,0.098088964,-0.087857486,-0.198611607,0.157840912,-0.010535627,-0.128104233,-0.340274811,-0.003817165,0.168236005,-0.234053003,0.093118566,0.514740017,0.116277676,0.246119229,0.254405799,-0.017444348,-0.036873175,-0.244151267,-0.056070097,-0.158381565,-0.360006543,-0.353087999,-0.311781538
0.005673457,0.093743478,0.013430377,-0.182611918,-0.367324335,-0.021804842,-0.174784115,-0.1622041,-0.386244591,0.062628366,0.109075694,-0.072202992,-0.206063717,-0.022529968,-0.230611272,0.305955522,-0.106515535,-0.385537087,-0.231311886,-0.213143138,0.293609713,-0.004469659,0.362243024,0.06506884,0.138672816,-0.074778607,0.354548602,0.41457831,-0.103125582
0.238106518,0.013708163,-0.044163267,-0.071950853,-0.010580996,-0.184951292,0.203794981,-0.060171273,-0.380906365,0.089894553,0.068335909,0.384812605,-0.003584161,-0.269104431,-0.009938571,-0.149274358,-0.298828702,0.188006438,0.369588879,0.025357527,-0.166815842,0.015374581,0.017369327,-0.209835086,-0.297278624,0.089744536,-0.119690148,0.261252545,0.130199958
0.097998709,-0.07840908,0.149577073,0.056088787,0.465187577,-0.274040509,-0.264351309,0.091238316,-0.120038831,-0.006186245,-0.232600854,0.002255035,-0.128735436,0.088040082,-0.288558678,0.158933107,0.106284837,-0.0612501,0.00297742,0.354350415,-0.271291407,-0.053193117,-0.126108077,0.018697357,-0.061417099,-0.03269705,-0.034366723,-0.139943798,-0.454526791
-0.113472803,0.326848227,0.107234563,0.013520444,0.251018178,0.127509537,0.02867069,-0.132599331,0.007308116,-0.287145194,0.443200116,-0.10914322,0.081783913,0.244534273,-0.188813819,0.364144063,0.318143134,0.160763554,0.096475541,-0.069548393,0.14608719,0.152287204,0.204187872,0.003151123,0.058064301,-0.36002034,0.403191727,0.399707209,0.183750434
0.073499475,-0.112958739,-0.256138895,-0.100404494,-0.126465341,-0.070815406,0.144632331,0.059054636,-0.234287712,-0.031135582,-0.152858349,-0.181611309,-0.078047257,-0.396588715,-0.237309235,0.214969334,-0.371566429,-0.207449674,-0.218894499,-0.137996235,-0.15584655,0.168996929,0.026049506,0.046084727,-0.201627006,0.207470877,0.129712344,0.052786702,-0.243504497
-0.375803828,-0.233418231,-0.203377643,0.175119884,0.119363982,0.435629855,-0.325102573,0.05426401,-0.36661492,-0.173111784,-0.023291028,-0.16309853,-0.107565913,0.200840874,-0.03122665,-0.326629864,0.276095317,0.218568913,-0.25650221,0.31488486,0.157346032,-0.321435651,-0.054444895,-0.225803336,-0.11410011,0.1672506,-0.063186808,0.122642942,0.325218588
-0.205508942,-0.246654806,-0.046390003,-0.027402552,-0.085007335,0.004927622,-0.238732356,-0.232683574,0.243918407,0.236643953,-0.072566844,0.180976604,-0.488473618,-0.007733451,-0.215311166,-0.226401506,-0.041159815,-0.368800011,-0.078509128,0.190711747,0.016784137,-0.37963958,-0.133155539,0.024509221,-0.150551873,-0.114429111,0.190506621,0.193468591,0.413070515
-0.40223198,-0.107500847,-0.092291206,-0.174569135,0.140213466,-0.259734366,0.006725129,-0.008433927,-0.158992781,-0.207525803,-0.071969565,0.019403509,0.010795462,-0.116351755,-0.008089469,-0.061952394,-0.14097587,0.211220229,0.060216958,0.042129498,-0.241743291,-0.066222033,-0.026371479,-0.210279891,-0.078455021,-0.1209292,-0.009158296,-0.009593813,-0.209165429
0.309715974,-0.040899982,0.097167104,-0.039409282,-0.47595431,0.15161306,-0.279223315,-0.041331792,-0.218124567,0.020156441,0.112541357,-0.246009681,0.349691541,0.105692664,0.320130367,-0.083677472,0.26609123,0.161648589,-0.166522333,0.069183119,0.207983308,0.037048107,-0.128185428,-0.250986235,-0.277050157,0.142148707,-0.12197868,-0.428754089,0.050500104
-0.511495956,-0.298172182,0.199852779,0.070208325,0.054951844,0.280355944,0.073127468,0.053977273,0.530675969,0.294584632,0.232128116,-0.216305953,-0.130050832,0.054448357,-0.157535141,0.091765282,0.099957633,0.2291879,0.169345314,0.002651291,-0.022300388,0.062758099,0.171513559,0.319509357,-0.042442046,0.005351315,0.176070656,0.079753719,-0.370884714
-0.329294177,-0.225140732,-0.228453553,-0.17444378,-0.025787823,0.035308918,0.118496696,0.357438719,0.306410221,-0.054361318,0.086289242,-0.230510063,-0.179963985,-0.152757334,-0.153584696,0.131355482,-0.114457527,0.452325174,-0.189663531,-0.018546056,-0.046444762,-0.207880232,0.202706379,-0.214416214,0.227913486,-0.183859195,-0.248270638,0.21212839,0.337028769
-0.045726032,0.569027176,0.053822591,-0.01084686,-0.049111948,0.097700182,-0.165722865,0.176725462,0.165592301,0.077708669,-0.492625536,-0.290825487,0.197469638,0.061822393,0.186229207,0.067745987,-0.412951859,-0.247360435,0.071450387,-0.02502341,0.162638116,0.01497791,-0.060604105,0.197713232,0.061289757,0.185262315,-0.079764171,0.156442834,-0.077716427
-0.022866147,-0.161178064,0.025290249,0.038096227,0.197123521,-0.173650766,-0.227098352,-0.100490369,-0.380639595,0.088302503,0.040525961,-0.324222677,0.441202883,0.282991781,-0.053395042,0.414515703,0.039839411,0.188132154,-0.288038597,0.019753205,0.035514169,-0.179566546,0.142270145,-0.18338649,-0.136774374,0.16225463,0.177697151,0.066217645,-0.379198361
-0.214120775,-0.422385838,-0.122470211,0.132276523,-0.192127116,-0.141728568,-0.048615368,0.13533346,-0.125538313,-0.2253194,-0.266274002,-0.1427188,-0.433380332,0.049968666,-0.197902396,-0.455276095,-0.06241883,-0.254013213,-0.096153362,-0.167839276,0.054650582,0.046168065,-0.184848715,0.073888469,-0.031836118,0.000389377,-0.041940051,0.183535243,0.014104181
0.120579023,0.277486833,0.338796097,-0.007994146,0.19944944,-0.006179216,0.232294352,0.034454874,0.170930314,-0.174376315,0.082739961,0.356753926,0.194300315,-0.040516962,0.073057321,-0.003069252,0.367369822,-0.032040611,0.087975472,0.073272248,0.185706767,0.178912911,0.16965034,0.001465158,0.150701309,0.199856709,0.325312173,-0.224413372,0.620714898
-0.148944764,-0.133239613,0.127962416,-0.025977255,0.322003343,0.286890617,-0.014736277,-0.271633108,0.194437607,0.208077468,-0.067520296,-0.359516169,0.009716513,-0.258429132,0.026852395,-0.183871249,-0.142418148,-0.064696994,-0.086195184,0.123869209,-0.201596357,0.001466278,-0.141388863,-0.221274332,-0.073616947,-0.226298958,-0.329839524,-0.014941907,-0.04576666
0.180752378,0.136040239,-0.200994531,-0.047456244,-0.067055176,-0.167713991,0.172155539,0.064101733,0.056434422,-0.264595748,-0.023092439,0.06369332,-0.292497743,-0.126413307,-0.225321895,-0.014538377,0.252135561,-0.021467037,0.200364784,-0.143600871,-0.176941821,0.179228817,-0.218585019,-0.242414776,0.256344462,0.113847655,-0.446331316,0.051630698,0.246280291
-0.076221718,0.10065738,0.109130086,-0.254226286,-0.025523924,-0.148950226,-0.367463015,0.169308692,0.216193731,-0.133941879,0.175038961,-0.207848764,-0.302038137,0.236025315,0.09546904,-0.255734456,-0.090626595,-0.16706825,-0.026202329,0.044622504,-0.040961634,0.363774368,-0.140721117,-0.087242977,0.066951849,-0.147277969,0.191335914,-0.39341736,0.077209784
-0.275836675,0.385802648,-0.010821049,-0.082387843,-0.396924197,-0.449477777,0.450854756,0.082255662,-0.284905403,0.484519474,-0.14387097,0.108608037,-0.204452554,-0.153099782,0.218303883,0.148580624,0.278751374,0.314229372,0.238155144,-0.400268116,-0.166320353,-0.018477903,-0.078989656,0.499549478,-0.069187049,-0.178358362,0.33529324,0.203610235,0.417570126
-0.163941123,0.265638411,-0.035310613,0.075677416,0.441840228,0.299016259,0.289066715,0.137908397,-0.15126024,0.118392305,-0.274265117,-0.339465841,0.296897579,-0.220849347,-0.193231628,-0.237146226,-0.124773318,0.493317044,0.119371526,0.363241191,0.223939045,-0.15035839,-0.012516716,-0.071331941,-0.1500307,-0.064406312,-0.34316306,0.282115871,-0.526102474
0.13935413,-0.028145136,-0.17967842,-0.254508051,-0.269461822,-0.352281742,-0.188561274,0.099187828,-0.065567061,-0.212365061,0.074584133,0.32362023,0.184278931,-0.284703027,0.04040702,-0.125993178,-0.24254392,-0.646293526,-0.234414414,-0.501204143,0.111435791,0.088438479,-0.380849883,-0.371656711,-0.107161665,-0.249570211,-0.298444997,0.098051453,-0.414957668
0.081568461,0.259815961,0.249308373,0.157281569,0.176590646,-0.145960075,-0.198716085,-0.10818269,0.025248306,0.199568026,-0.366671416,0.027195664,-0.054378767,-0.119925057,-0.017805486,-0.008112086,0.243371814,0.267894242,0.081694217,-0.010310191,0.142631226,0.344563211,0.063136126,0.33703854,0.10304679,-0.11350687,0.369553199,-0.330007257,-0.294436033
0.072870898,0.058808414,0.154043846,0.047807306,-0.375467289,-0.459488715,-0.397068808,-0.115810685,-0.293082913,0.227303672,-0.08635091,-0.135903849,-0.374877291,0.324759779,0.11045428,-0.391198694,-0.309283614,0.035064891,-0.029190001,-0.123799094,0.143112567,-0.166030939,0.105904261,0.035348384,-0.155717711,0.117103618,-0.356738388,-0.239022914,-0.406440977
-0.182789576,-0.30961107,0.069829048,0.014064023,-0.050770934,0.125352905,0.23965801,-0.133056191,0.06410438,0.119135211,0.067712476,0.402442375,0.23358768,-0.065589891,0.079253503,-0.33510809,0.082078858,0.202121217,-0.042113135,0.071328376,-0.103177153,0.286126319,0.122426681,-0.040556275,-0.215927387,0.200403903,-0.221485583,0.178572748,0.25554663
-0.447621192,0.140137019,-0.095902877,-0.190625703,0.358886197,0.502821636,0.633043858,0.02819709,0.075802311,-0.239626238,-0.139799145,0.098366971,0.024786388,-0.108584203,0.178985829,0.001298544,0.138462185,-0.649686847,-0.052862999,-0.031837635,-0.205214091,-0.221457738,-0.025233831,0.117488326,-0.205911026,-0.159536473,-0.203879275,-0.205980901,0.077658954
-0.211956986,-0.064454163,0.110516405,-0.093349317,-0.335558986,0.297989551,-0.014809093,0.194719656,-0.081657721,-0.252900915,-0.178074656,-0.233364394,-0.150662633,0.165879443,0.19977778,-0.051646371,-0.295742091,0.372537986,-0.025242121,-0.401174125,-0.309021647,-0.085950577,0.287795529,-0.042559067,-0.077258783,-0.203517497,-0.065162804,-0.159067884,-0.309294814
0.285199104,-0.02805107,0.202276428,0.04436964,-0.216504856,-0.367394308,-0.33911549,0.057529643,0.116205447,-0.261177485,0.316697907,-0.34707334,0.087834694,-0.227624981,-0.233048008,-0.112644065,-0.134361518,-0.440837325,0.071513052,-0.126837318,-0.243865977,-0.215403802,0.024915923,-0.380573583,-0.006489865,-0.017327748,-0.090702924,-0.041594517,-0.415715307
0.284809153,-0.163399031,-0.196363264,-0.131686334,0.241653876,0.316167143,-0.268214793,0.088905259,-0.129215938,0.075487112,-0.178510759,-0.21452581,0.22040166,0.113870379,-0.063048575,-0.162742427,-0.018580739,-0.43405149,0.003876249,-0.126012087,-0.109078745,-0.204917746,-0.078865981,-0.007130634,0.216404409,-0.242301144,-0.256211789,-0.10988372,0.040297062
